run_number,parameter_0,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,parameter_15,parameter_16,parameter_17,parameter_18,parameter_19,label
168,72.02992694001823,76.56590832941049,70.33353610515933,90.8884046609388,95.23617766746035,84.622268683855,78.33844987034928,91.25993368416184,87.1331257778523,74.90677219250308,82.13030357698656,79.96971505921576,83.00618241252472,66.25790854244428,77.51192988113719,75.89915384740617,79.14884587744035,62.69688337174591,66.43088891862389,67.85593375163624,0
169,72.73796860916589,72.01481508581658,70.42042295908671,73.77814865826917,63.24423350514851,68.6467199235755,76.77832203690186,75.9607492697712,82.97912542548836,84.92813961138829,79.73467889425127,81.73106111237172,85.20385016099497,76.41366664350427,82.13691541824937,79.05650420281421,84.80178230003209,85.3702187471525,67.90598207478838,73.05912746901949,0
170,72.80931754433476,72.72037836991477,61.714389099760936,84.59640841461722,86.54118327906778,82.29523393095677,90.92008505911572,85.60560609010223,72.80462136712785,78.17597413127666,82.04795786087709,91.87674756189259,83.45792409273324,81.35595758607033,90.18273766925819,76.50213123953108,84.68466327645908,70.3676069005133,77.96296914261086,86.97649029262828,0
171,57.30771340648987,43.159461655721216,53.31766764958855,71.33706197231605,65.9542543122449,57.107319825989244,69.25230551213117,47.53322822084907,64.08358360333078,54.69921008288271,54.23678908277703,48.92229310228345,53.05323880404456,47.4093096795694,54.91197278358711,48.28748807703217,41.20934993916754,56.79627510024501,57.19763916611951,57.46219652324683,0
172,69.7684835525898,68.05201889781142,73.75543075861056,65.83389684897611,69.24229194910396,68.95709718418104,71.95161625478667,64.78197880095536,64.21878187371232,71.73064527104323,73.39076234220293,77.99268080406095,66.63005937484897,65.89318470146893,64.86966837446528,52.6178928572451,68.19631325141121,60.60782497425306,57.495742601427814,66.43266353345898,0
173,64.7787921873959,59.867317062799295,61.8276455704147,80.91927505371117,77.44608792747339,74.16603459248064,63.765571980090606,76.48518847118113,66.62905148060375,70.04823685442564,53.492781827680034,65.44277985435289,61.585027048207685,52.72692465893853,54.95804585919464,53.32789884645812,62.87706416739092,45.161089615540455,69.52552219269509,62.26338480785637,0
174,80.23689818451378,84.82974390029406,83.10528404276586,62.799334341339,65.18183947153939,61.788573597306005,90.03464174864216,88.35868346977226,85.63332314671143,78.8047903592106,95.81412642582902,88.92370700204044,93.3005537505705,79.3204653415083,91.06817927656007,87.4254633327689,86.03495890353346,79.11543327898154,84.93773648050131,88.72190169465637,0
175,85.28465440930044,69.71608078620767,68.52359095089182,88.5611838740233,83.15182314219288,88.64835981595644,73.32798313444326,90.30450795870273,77.98095079397764,72.0813815652535,71.76119879966784,93.56592057281723,82.58510266525423,78.72054371110922,72.68028672086476,67.55807299191085,66.49390364281913,70.51117889851251,70.77567843907109,85.447590622029,0
176,77.41376283788581,88.1369700288463,84.34283866897748,100.39447439365541,92.9719851449373,83.60757515321652,97.19717793131349,90.17324592605968,92.96459849963017,95.4464530223016,92.12403999091549,91.99976268857112,95.46096496794878,91.7145334125066,82.52512309469572,85.47787072572723,85.93835694992475,92.51845994781252,90.38748741112114,87.44850490621998,0
177,70.19613009729808,51.80162655854527,57.5476955717643,74.1982806462033,68.31823994839499,78.12078519237234,75.62326600483189,62.52009727233828,70.90891287565405,72.56004279949444,68.16875175430403,68.06981103466022,66.15626009608856,70.6947911872653,75.13515062081106,63.6801539583368,58.858418715187284,62.96925652141228,59.411509042583894,66.66071267138406,0
178,65.1539460118919,54.98106040758292,59.88124784779696,81.35071344030756,65.41293206459503,82.37532594588725,70.60561023117461,62.65582820092208,67.95143782938364,64.44288136485679,70.07794840134582,74.77687001282956,73.54153268814788,63.14536946525536,71.35004887240383,64.12692473106125,62.171081045618365,64.51938489538631,58.562069959545916,63.432155393044226,0
179,63.277964640889465,76.11912027249826,62.92909637581054,61.95722430461804,67.9723238359806,52.48008100306088,72.52924669227323,88.27714830423994,78.74449629028793,75.93828727195111,75.85471816033223,81.41078799931934,79.50666610792885,79.29148420754278,77.4910173873022,81.62027555612622,81.35339870693036,83.45080958159882,74.52254528797445,77.70510962449383,0
180,57.75060749338143,46.972985777790726,45.97976748840757,79.48877890786146,66.94800745351083,63.396432686672796,65.81308508901236,68.57814580056859,71.78812391099626,59.75235243160465,60.08684667330537,82.24065949190542,76.3469155826493,79.18512740566511,59.41069579097513,75.9416998309396,49.358603082338135,71.9287883072941,65.32638960295697,62.45412143238312,1
181,55.954388320418644,67.45920664791198,64.38659846029417,68.13686361198728,72.94438483641373,64.42817228010675,68.58414225413755,76.98100780978996,77.0876322154407,78.55728018010073,84.35494654545366,75.60001285564161,74.72371877206886,77.99278960857515,75.229626944731,77.08070605301842,77.83027105372283,52.15124378470584,74.03172966154432,81.43861764163681,1
182,72.17975695676316,72.97018879871995,47.454381783798894,86.25662620221962,91.80005367256041,96.99132038034315,77.37019062201469,93.27530822099337,86.4490500897669,86.28490619558586,86.02669846438722,86.05258517049678,86.42001825472187,82.57071184361796,79.89053029614995,70.0194677397792,84.94365699726697,79.06728841905729,81.35227241659086,64.16374871964061,1
183,73.90822105591907,59.35663179279208,69.22490626840441,46.60674548469525,61.38060811756936,61.26861908490217,26.686116602217364,72.82814850425571,25.038260346013175,19.260521982905146,29.05372921799578,79.49083079963209,75.05250003072976,56.30408881554202,24.752496741838808,70.98429716913942,18.07924119820835,20.687983120465532,16.888093824179823,72.95788650952471,1
184,63.10107099268321,59.3487013872226,53.501757788733904,83.09284455353844,82.11353639713766,65.43664117801143,62.486288721612866,64.2193709102264,76.60438326537965,78.43179762235302,69.2774895252974,59.29362868055691,47.90147173891484,60.866585678307935,79.70276243631197,59.815646522994534,79.0537267667289,78.25141560030526,57.312316762144576,67.76309132747976,1
185,59.52971073146621,67.98962374179683,76.14793165261976,62.78469286321218,34.54515709780324,44.27760632013277,47.54669871519868,55.98385270168786,37.53388702788552,51.751959853771545,44.71761852569539,67.27109444008433,46.290754087008544,52.78145617924734,71.98207305802086,61.07584191747176,49.35215738907001,48.39293789061016,45.94447246898935,53.984671725172845,1
186,64.46093232536981,64.48518969368695,57.266152602799785,82.28960143253728,74.1652671845429,90.0771682540504,70.90911341141901,83.57166222113901,57.15326991009882,62.16561844631155,59.81160841252411,80.68523447390696,84.29123202714459,77.87883007468841,69.24033135221931,83.46255643376128,42.030349157469736,44.81868866323799,63.198606274025046,77.88062986713268,1
187,80.35922008206842,85.13307996246083,76.6344542587402,66.0158697806859,77.03776031232913,66.85404991500248,69.63588623076865,81.43982377130837,71.865155104837,65.80227412215822,68.30706989808493,86.15481811114083,70.72192849937511,90.8728268659412,78.7199899056276,85.08139525486399,75.37197209542548,78.66638749714306,74.44209451565831,87.73036872596926,0
188,86.2700693877491,80.13671905281348,83.79949386569079,70.52816538980579,78.80685771221388,66.25705499671197,58.69532565301553,77.14985656125516,58.70113956548584,57.7385621897065,55.527293428742645,77.79172535338145,77.60041610721423,80.96054334774054,60.523358124087935,71.82659603073492,55.71103487674335,53.435666314895975,55.146010322433185,79.48882524023325,1
189,61.60222969433278,49.26119185740388,54.55418428211264,62.2523403052481,56.62039142038428,66.64879737385064,64.20636862712637,54.60293168721311,59.32704072561972,53.93635053521668,57.753472548838474,68.04478047141036,66.49603622191083,63.295393059211456,61.308522269952796,57.8327731593985,51.73960462121125,42.001866775898044,47.49705078168435,55.78713705561305,0
190,32.04358953230114,15.054004699460142,16.469137487518676,79.68864907557736,88.7850164943085,80.53993537436642,82.3622783805762,43.2217479665901,83.16938716889877,85.35242500936687,80.66431456211454,48.361434237623605,48.762769873891116,47.77562350437928,77.31694547894098,44.32038958865812,54.92400987731791,57.88799856615885,82.72353390201529,50.57139099111039,1
191,58.06629867207305,61.11486007077703,55.01427279515352,62.04138594387161,59.61535632913282,58.96294468220273,64.62538110629897,57.401802391779185,61.732236187740355,40.07506195770628,73.60110711837362,56.99099762407496,61.015327704064205,55.44803553766067,38.42407292446853,33.69084256833105,37.70520317071187,34.855932151092965,86.76943314025264,74.83396697785739,1
192,75.35835134180167,55.54208936258701,51.92649440117502,88.9679811180138,86.59251333254223,77.88594786524895,62.39259553315434,89.642188227902,62.075855320304214,61.33562858546385,54.53078158292047,85.37835448923067,86.48191534268076,79.65645326383463,56.35422785946938,66.82508905139655,57.740997583961274,48.93246496157221,56.72348189455983,90.75180060957813,1
193,66.14369272496262,85.43937624318599,24.278937475547966,75.876603442979,78.51849934895779,75.10495360485876,82.10431827625324,76.69192215827131,81.97038610744691,78.9528469472931,86.3082263960083,80.10191813002552,74.56453885037105,78.05745215022321,83.53037650613705,89.84607249059256,87.68213206435318,76.09393577009682,85.72914368677668,84.27774267230697,1
194,85.67787576507901,81.34369772252415,79.63532842957673,85.50070719203829,89.12489127137404,89.2535574005629,87.74740619370417,84.186302213111,91.77382971563688,57.397501588214986,88.24139043799345,86.97310662393149,82.8109639048536,85.6406413931143,80.19209973646718,72.4383502872309,72.44900102293718,86.71449361337652,76.21850277257876,86.95790718529905,1
195,56.39863276029826,52.32473679306139,55.94841997742535,36.93458228951276,41.712621942522475,41.89047329499041,57.526327705855635,44.28735589289217,55.99842994808567,45.37106014498832,50.29882973823929,59.617288073581115,50.71977873452617,49.30161632642314,59.91618642811954,61.210564026505956,48.016788391446504,46.85657390983736,55.849517470566795,61.51165034442565,1
196,84.9430177741269,59.37796880321875,72.39101381216342,81.50189511675792,81.16193382637738,79.47506952435539,86.51069345169638,93.41874607247914,78.7791274366005,91.33357043640648,91.93782708634286,84.73538404145036,91.40597941119437,91.91553612019882,90.93984909271057,84.40715007405423,86.2016998997458,91.70993017498438,85.26871255939605,83.77742010264527,0
197,65.89557821976756,63.890847938116025,75.67471238717812,44.11346583599227,30.462805050166203,40.35936508822656,61.29371941414873,64.88400977399135,71.6026371398532,54.42061007849274,46.28920146595657,62.90346158540829,64.45843327106442,45.003542165472034,71.99947481546161,58.90855513598116,51.970281196872435,66.78899637844385,71.86214028677081,47.65140066774595,1
198,79.85467835840441,69.60665729463653,62.41812430567347,56.58485161551814,61.25079996380893,66.54915319566437,28.597859067632733,71.80214448499302,28.40357806890719,20.092162159845426,25.73629268399327,76.70053357881211,71.14323722046527,64.30060709096782,29.50183042620965,79.77937229016706,31.10749670584784,25.75314122471441,26.32037247940226,71.89740854082166,1
199,57.74133512110526,75.04127086655022,43.93321869801053,55.116424806597564,41.53684744340529,58.44829382750229,69.02174184060051,70.15719935032432,75.17749243057497,70.8120314461249,69.87281776292379,56.71575508543994,61.4127153626725,82.2354474407956,78.02222767257017,80.3983670053514,81.50333351576926,73.22951073748915,78.12492294327315,75.93380186383432,1
200,55.44186724735618,67.16381951181056,56.10752230611103,57.49484232947171,60.0420445753401,59.51602048781455,35.21160529222227,64.47895238892072,33.78119927695167,38.82582348446727,28.930731496903793,73.55911253532797,66.7958786722837,60.59628227568511,33.006748045037014,51.78200867788172,32.96125151278218,29.478141982945576,40.76373516529973,58.73862334593028,1
201,67.39528693658842,67.00957985982939,58.739175388267576,67.62700927095612,70.37900918775897,65.28173445714854,82.33814658808649,84.97212945491194,75.17419810639008,77.74507191808411,71.97858704341236,75.58184521454467,72.34384900976298,75.6751786541632,80.60721309274857,72.06199587849602,75.57821983749794,83.41909772392103,75.12725309185059,70.6854620707467,1
202,74.69986265550999,79.00542758438283,74.37279145191792,95.57811754617998,86.0172967811716,85.33947151082276,79.41984991307264,87.08173113687798,86.54066185105663,76.8248435728333,79.72445599218025,85.07107261410289,82.46158762762045,76.88698464240807,82.29830026843952,79.18219285533523,76.51817209887052,83.5797224052907,77.5936970564799,82.83193243139966,1
203,58.8285260483746,55.1552212074666,59.901790571702996,64.15152295922249,73.77880358114774,72.36845533994601,31.53878986852355,58.32721758978071,32.46830565703494,30.35809653366791,31.77286808169804,65.39084593339098,66.91904445123377,60.74044666837119,34.919961849568324,65.32981309205624,18.671932191082007,27.76406302280675,35.635330491510125,55.75939646555012,1
204,78.91906895053698,70.91624624328634,62.798671773290536,54.52727525970037,50.193969689003666,48.85368329686699,55.189844332742084,57.367561085584725,57.90500021056396,58.864443590047294,51.39217873293673,74.64475054425289,66.84651687122536,80.75654324908571,47.53010430609536,49.133446052833364,53.55092916765605,45.77790956694014,58.823373191705805,68.22577601165226,1
205,45.27091862497336,54.79143582172814,49.46019339303856,55.62581621112457,54.75997046366553,71.36682115860066,51.13733384845748,55.40101938863047,47.65719503956624,50.591330985096654,43.57673757645442,65.37253007088506,52.14442066515667,44.533302922630604,48.84296178619441,39.64494984793856,32.47659457672223,32.68792974353129,44.00436724644374,37.5456109543086,1
206,48.14977349653177,57.65453745049189,54.444317258305595,56.53048311015005,60.50779189312559,56.60131948265885,70.3447666257725,68.41132481424276,61.94520707268335,65.18552078409688,62.76637384538347,66.652831282734,57.3819634062235,49.81413387385376,40.15117105287877,61.55538943855091,40.53184965267244,20.746809358294726,64.83120532085722,60.363492528284176,1
207,44.88128855229014,55.639079701423576,51.65750197116628,68.51398742634318,61.848696817262876,50.42273799154914,62.353499763610536,46.330079268060274,51.124704716389154,50.556631386126426,46.61248013197913,42.74361731213734,42.05268355647085,46.72631077794525,49.1173869050212,47.41348304696693,51.69460020905166,57.6093768138604,58.15747082347314,45.29655304570447,1
208,70.16675175173387,59.23011606433415,67.60264535230765,61.207750953843394,39.60172914358215,59.18823858813654,44.13102490664587,49.39857186763851,41.13022479514226,49.43031770683599,57.96447544112548,60.439840905555236,53.068190214973605,56.17836633615371,56.022764439465554,61.803891724764384,46.689589108497934,47.08379791274461,47.60064277678892,64.23222547455525,1
209,80.210050396927,66.59410496655039,77.96125050081861,81.61525716117134,67.72753783832856,70.11481933847529,41.719602302671476,76.59731774625266,43.52809865774931,48.642376399641314,43.24777211542881,90.18925019675541,78.13117909913187,62.11396202752447,40.688189098144775,65.52492248504977,39.713093876332756,37.21954899645944,52.974191256146725,62.660675264952964,1
210,68.32649427543102,66.50201854302007,72.5916377342907,90.93611634667221,84.98337550216031,76.6212387465602,87.23524582087276,94.349080256373,80.54165411676581,86.04417694638266,83.57053134389237,85.7755118994815,94.24758074086144,90.44357054339113,82.07627717835064,77.33531718716806,87.03876363381845,85.54690234720509,82.42566476882789,92.02338930603806,1
211,76.23111498596127,76.41393081569588,69.78610913686312,89.1353537823579,95.1226991184085,79.86465563458306,96.1221121085676,101.07209154724606,96.83515530753016,90.08319759141008,95.84252635814438,92.53958238606477,91.43081361065457,90.87936727333445,91.22599426599956,97.215967451502,93.12432017176249,97.3192389324273,91.17816690829348,88.40987070748317,1
212,86.28188939558825,83.07929245792788,68.43370901087441,95.58111562128721,91.3859987545073,89.66551377761186,91.97959664831595,99.0691067549062,83.1024195181262,76.72287161628952,81.95303595210144,92.78715106073768,87.99228612483806,85.24105148192216,70.37848754267128,78.13935053828278,75.60353656550892,72.90445312223059,80.23214664037086,72.75965148405817,1
213,86.37251298412146,71.46144310626687,82.45041933954515,87.48352744188735,87.12177580795782,89.36815352994266,76.62634743935325,82.34784451452904,81.04000435059588,83.64634130300605,80.70264470988538,84.55345303206613,92.6470813285898,94.46916864726455,88.5614386384981,79.02088261116845,80.46498022875559,85.4106403605809,78.85246728514879,86.27315297008327,1
214,85.07270564492639,75.59291938154608,79.84651163763142,85.62373729257544,95.3441478359582,87.9252592481502,68.95991815720836,82.7029779127351,69.97409625209747,73.74055716392732,73.29405498907683,90.07772672140419,81.16131415428131,86.65914977661257,81.21739039454008,83.90883278741771,79.76942988771361,74.00122462299112,72.21544778294911,87.22329919485746,1
215,61.75619610286586,59.163040946585674,29.34675708668973,87.40872065192488,82.04277544472994,71.42050628759917,73.67657242192571,77.50854916703626,82.40057600641073,60.651193096513204,87.63394448018916,72.82677041605328,75.24368667778346,66.99946120377267,80.19800677547562,58.449739766769966,54.781228297411154,73.17710412486606,69.76654325680714,44.32214974170004,1
216,80.83218587225818,71.71153852652752,86.27157200793476,83.15645747667305,81.80999501019359,85.37656011264411,88.01646424119545,91.6298123838594,89.77512285493803,84.59873671591363,86.1046222096694,96.28541472394699,91.56466836179024,85.49048437114874,93.29654317834023,91.09277603688446,95.27978321715223,83.96604935721321,91.03047945632127,89.01194153324211,0
217,81.4183141920037,75.6830697598917,81.32928670035083,88.76162418784958,87.27325153175434,89.25011135253591,85.19356676201537,85.86551375625264,73.30648370583657,81.73561806554775,83.58324877105036,83.81206656665552,87.91189707819412,80.08841004141554,78.23299423000786,72.71907150342571,82.54124489199691,84.3686334047223,90.36438523068293,86.70114549333441,1
218,83.21779305755503,82.70542481284569,84.24554724333497,83.0325613122305,82.0294140227909,73.75972461114848,80.03085987474323,88.69909098958642,83.80229299053053,79.81264668030278,92.5891366838063,93.53548000548734,68.60699452436396,77.63000683304482,88.72066813739555,87.40864170266815,86.25920755568741,84.35808534545009,89.57491176642496,86.63396706578146,1
219,38.353081129394866,53.365763967094466,55.27177609597312,40.56558950028146,44.711268807700364,41.80497011590524,35.18981334481776,31.58130820271039,55.44000766762557,35.0367068930685,57.27943291065874,49.27356071015532,47.72529403268479,17.387143932036484,36.62325666462801,32.24060960589872,53.77405384693692,50.901642435230045,43.48343943056248,26.264393251983567,1
220,26.56108723256997,40.916326103189775,23.191750591423048,56.70079326854611,59.23244621864209,63.78178793007701,48.906980506993094,47.18422735304076,62.518232466551574,54.28361757608047,49.69377886743244,43.1796509179748,36.839964038370674,48.6550913585791,56.1039641525593,46.56234494392148,58.285698151128294,56.03958090975648,57.865963496808995,50.79235195681826,1
221,80.53569553253115,53.802304088799545,59.79437955204628,71.73657141217447,76.84373517605276,64.01243283143208,58.18550096743918,89.85512785833672,53.55399193870446,40.25168631026311,42.57269670848716,83.54009586247712,74.14213413770571,83.44572158575626,46.33918993623095,61.72586624643542,31.25555520270625,31.863401038259287,62.355031376684074,82.49631745797714,1
222,74.73654360379295,93.18394346754627,82.00138995897291,72.55418142729137,73.19422903757555,69.12685436769895,79.92052786804602,89.09652331173147,66.06233273673789,68.78061943855414,74.46173746298753,87.28988821355713,96.3513627603,93.39071542997002,77.47517359977405,84.09186051657856,74.01203604780349,72.51221556103012,73.11751568483362,89.99876288384695,1
223,86.98125836986515,80.9622300806344,85.9697611026462,83.33725724411116,82.80289608783659,73.80514258356204,70.78922441694506,92.63351702664326,76.22071364298247,69.400957265146,70.4367815061975,91.64221591612606,86.3819233319192,86.59497522357117,76.29263671566369,87.6466712073212,70.96480592840831,73.57463870080147,60.192985099266004,85.24402329309714,1
224,63.39011907733906,74.15821867683171,65.9116784522434,61.844965205325394,50.09929758461647,47.30628200296075,45.117792426793,63.807941229969046,48.704414969100725,69.4390911751605,49.29472160549382,75.4420426841667,72.5924830239328,77.52515151979478,69.08076881932234,77.51008855873235,71.44058171699625,41.77862499253318,73.62364586008822,71.40722659759544,1
225,80.18494646970045,63.38210352171812,55.958188193582146,80.70028163799424,73.20966813259271,73.42884493129432,69.06623279357005,74.37786971101741,74.2631361209973,85.80882115142394,61.68619819736925,81.15920776968369,75.95148358307854,75.70678634901837,58.405188571612904,81.30251500164964,73.489891213739,62.257811364202745,77.212304895606,74.58938485064657,1
226,61.83478557419612,45.825671740853615,70.06757971828164,64.79389638806397,44.64162291301164,41.5717951495602,66.57886469838824,44.879453746864044,47.4439897218864,54.66016701559258,42.59118644768032,57.91969307663689,48.048137407552794,55.74414460934236,52.30496358087236,35.204418773224845,30.613772033378076,33.77292902450045,75.30433781110827,61.946865736217745,1
227,73.25020041019776,75.2925116211531,75.83485393459239,73.57676943145205,87.72755483706369,85.21801103383055,68.62230096487633,71.87550544194859,65.40483867702828,61.58437580949909,69.80563938574275,77.07734747176251,77.77728596141645,73.85552839220745,63.76350024958278,63.521930839114134,51.33468997483421,52.8955428417235,55.59830813003767,77.33431892559591,1
228,86.88777716403216,87.53721149042988,63.99174442110606,92.08612229355423,86.74644458851444,92.19317157843004,82.99170830283191,86.93234909778471,65.55628602871053,87.7686488573802,81.28656893254553,97.88076121120727,79.82934549798806,81.71801983877866,63.051547376606656,50.352941241080316,69.43805828684442,65.80272999757486,95.260774893088,77.76183007749434,1
229,54.678097583991566,36.9915605276184,47.6405145335119,70.5854745099098,68.2563863193909,57.25655609025035,65.48800728854808,51.64241319606718,67.10936324830425,50.621509022709745,53.495018152368175,57.858018279153875,45.06782266520661,48.438269922595474,57.34457741050585,52.937247671457065,46.43199707710946,60.27892679144264,53.2260121833712,52.22728474968458,1
230,88.25520653533822,76.26448948061949,69.32756791941827,99.2790307345832,91.94591995141121,100.34302722577507,89.10425634905138,77.27042885687814,86.97630527738987,95.74085316900944,84.18520849639069,88.16173977204059,87.27186969746502,81.37702163388802,76.39444748139452,79.36044271110136,66.20588096940484,77.7421929820887,83.86990469850987,81.04046958534867,0
231,80.40920218291627,74.52812127805228,74.17321729138419,90.04356035280418,91.94720008565315,81.40490250719508,90.49545968860761,89.36742346108822,92.39315319742786,73.32178706452379,86.61277135643002,91.42477413604628,92.16225018572548,86.79180771858583,93.57819833832546,70.3352277515663,93.89494225441658,88.41588487041695,88.7065935641862,80.40623720374494,1
232,65.29618632771702,60.38363990226402,52.162630316708956,69.60351528013922,64.64045065190663,54.428959767426036,69.80671232983515,64.34115606890953,58.17129170081323,49.50130228501957,66.63377564015185,62.437963569068,68.0965374301895,71.54407620968635,37.052021845079295,43.59743490540193,46.35106466022973,43.70042858399375,54.572145539505655,68.06645476651252,1
233,33.87788967555357,38.647748076329044,39.322040980973526,76.04984783551306,75.30274182928636,85.10704246067381,77.88818352891873,79.23203748989333,69.42042414987529,58.403361673817436,74.37537403472206,76.66832067999016,68.98153924453024,48.61929943587103,62.94942894027515,58.02032025564891,63.9125043484039,72.31872200378122,76.47337516595809,78.01683107130543,1
234,67.99583687844293,75.08901840879825,66.305657938028,67.67422852261797,49.94109271415115,61.96846215400462,72.28241831662349,68.89107929991393,76.18619205277244,65.01201103368287,81.78682495036072,75.10335448391463,76.30344880286796,78.02338471230645,79.02405567794231,74.20403710928775,73.01215877827453,68.66627231942847,61.76497789654192,80.14610672000887,1
235,78.02391364826441,70.13073933190243,61.49523129852511,55.205022642906115,47.57861062595767,47.968621593997746,58.92092484671447,57.45341156561098,62.38072739175794,58.400938289557374,50.75547531592739,76.3544767572163,71.20967893588451,78.10765091032171,49.79868599565249,53.02869922841219,51.963954088242,50.13868885899493,58.30194722017158,71.5080364659396,0
236,62.00086489559417,71.58531488833529,66.19983458398478,62.1298124679,67.44128126392799,63.58208975125193,60.23699339875578,60.51481210326415,70.41792518992662,55.85378164797754,73.71700299146103,68.52510415628969,74.18187836741238,64.84387689937104,61.29497685446773,63.29286211745143,75.07468301944505,64.36185946565689,78.18279557508363,68.10151732134588,0
237,62.434339845379256,56.942421723693535,53.869387602429974,69.48329164672715,70.12609754860158,66.49193092382771,53.769998941634796,48.38301192041149,45.22498982369233,45.80326113521922,43.42435304233248,55.44273169080186,54.73165372006354,57.425212793148404,45.03847933597564,31.037855966539606,44.21700321449536,42.557849204641855,38.974234455863964,54.80165930590272,1
238,53.017134290289796,70.88691082306416,51.07530757617181,83.93817714923277,81.60359477573041,77.28127355896979,74.67645133878835,71.55711021967147,76.78964680226133,72.36998167942969,74.89043625983967,70.28656455802998,63.445407824175284,69.80592294412456,70.2768114000684,69.6194768743632,65.89965050928508,65.57221099574882,67.38822069255792,71.54414427821357,1
239,66.35335809960712,50.67199304697811,68.40405805984382,75.96141235073254,77.15686933610037,66.91642192779167,66.56549562668259,72.23899186422014,76.77688364832271,62.04727360007197,77.82773134752166,70.88433555146624,68.99810339077534,73.56286621887408,79.33290806362865,71.97419178760855,81.0544907845932,74.18574248161498,62.0197806550511,74.1279401403531,1
240,31.250129360434705,32.06615921286605,46.51687395470278,73.24676978198937,59.59731093172906,59.55353607177676,69.62645260345818,66.90289057646302,53.97806611520507,57.027126548271845,63.39907440651093,81.2706913880551,78.82613079172006,65.87311451669764,28.552143361079036,24.944851894271178,48.75359383676186,14.741584885216458,77.91511538447284,56.241630115655965,1
241,36.65458762743357,61.168195814858294,57.36205027795963,53.61954668209361,43.439780114857655,50.05105437930787,58.477833535630495,62.97913458107164,68.2409891155494,47.74922805797885,58.03204228066539,68.76868161615458,65.29106311392724,56.5868402626169,30.04672322304083,41.793128867445525,56.22435248534444,29.592148737917,61.22935239882858,53.65642479598638,1
242,72.47709712189278,80.28447015485897,82.98044448315153,75.23987184305524,73.14160294682185,72.30552955651123,77.5814935185423,74.13973871556905,76.53155554107646,76.61685520675373,75.42363370610626,79.79585774826705,71.35835871001628,73.13362475816028,67.09562256398894,72.72117848449454,79.37477174890785,85.87907816366165,81.06372428579795,80.1223040558798,1
243,49.17467392899308,59.032995378240756,45.973880898597095,76.83376873776098,78.44191365503427,67.77883152304905,50.31253611322131,65.64176192019114,56.421613388754864,47.060907018110754,45.00146642168549,70.15467672018775,63.318616286499996,57.089831959464675,41.74906558432436,51.786495866468925,48.92076160131633,46.50018708293956,44.057080998278025,58.805943494042616,1
244,52.34247210268876,64.55390765312822,39.78836977810029,59.15159638121433,56.989894017517365,59.87941029965759,69.38891261454397,57.30806338638298,64.04329122006116,67.36435903474978,60.02345763932885,60.942524467445786,40.45404174601956,47.90755055395919,58.44564003020254,53.782470917375356,50.034681207023496,65.1729835516882,67.7238817708881,46.39129223135662,1
245,23.18751782213469,29.838370829081573,24.76926753542387,48.887051134972275,43.783511956681146,44.4057218881402,26.943127845747963,35.49503571793242,21.99505689551001,18.780046295888678,19.80195427338589,31.017821301242204,29.800871330247983,33.04185808090576,24.47228875181857,31.260870436499943,23.412352237737704,27.202715722741427,12.2778709299675,35.01050380031266,1
246,52.07417029871626,58.561085802352714,65.67097358844197,62.23195725947308,41.64049795628128,55.74721522748239,67.21540706169561,39.77739897221936,58.43755243431768,63.80855865333669,74.8445554481649,58.78505052643305,54.02480298336629,62.26828166253403,29.37418451213984,37.138164361402,40.92295713408065,47.588105903843775,45.14736377108135,60.03077380544471,1
247,60.544480011168616,59.443442021941145,60.047978360986356,67.51499557859665,74.68401194901107,67.90953971522488,74.21855553636024,61.034769551573454,80.71940145299331,79.7584590953451,75.32988448433359,56.9117901532375,58.6981219606979,62.036543360035665,69.66591546583507,59.963695353513536,79.51357911489038,64.16454017358906,34.224566480798195,56.463389804746406,0
248,69.30713431909162,83.66650709841967,83.23775853550808,95.25164241812608,98.5926397008765,93.63133188083364,97.61148138128635,91.15336482154378,88.57350860186425,94.93848179076221,97.03066040317958,96.18967469258362,96.10055588705437,90.63420963744386,89.18346800481045,89.59228821225912,95.93622387558777,104.83891881623785,91.20129804826449,87.67247126826635,0
249,54.521647817676794,50.25418335461168,50.54457309275124,61.23107740765222,58.000653921121454,70.96813858490931,65.41189656687973,84.48103420103409,55.394899662438924,62.549686701457865,61.29677571053173,80.62528242874909,51.55254310535797,58.34649094378472,37.50404511384377,51.006118139875745,57.65227780753273,30.05014800879165,79.21750300400531,65.95629905993556,1
250,90.7557681714905,86.25365690861538,87.2730013790551,90.57041636963235,91.19114175629927,88.878773323443,100.29668561613144,86.95554966232439,89.58870704470037,93.84655976817379,88.32025973199279,99.81097476237015,94.82053720203,99.18568016401815,93.08148894064476,92.65135512804608,95.9385859544148,90.41105795658112,94.589043249685,95.49578843785184,1
251,74.97442185968669,82.25657990036021,79.21664707102964,91.00409565252713,87.56730797343023,85.9145943073403,93.55928725616123,84.4043174902277,92.68251867985151,90.49755982479395,87.0643560450447,85.7943703112612,80.80726873754672,77.50781191374794,88.95167561795071,84.57305541409859,90.78852139612309,90.06560742170721,66.16047159614968,80.44574809570494,0
